start_timestamp,end_timestamp,participant_id,start_time,end_time,alignment
1509117391037,1509159600495,215,2017-10-27 11:16:31,2017-10-27 23:00:00,11.72484944442908
1509207853269,1509246000158,215,2017-10-28 12:24:13,2017-10-28 23:00:00,10.596358055538602
1509287442395,1509332400035,215,2017-10-29 10:30:42,2017-10-29 23:00:00,12.488233333362473
1509373191662,1509418800093,215,2017-10-30 10:19:51,2017-10-30 23:00:00,12.669008611109522
1509459573056,1509505200205,215,2017-10-31 10:19:33,2017-10-31 23:00:00,12.674208055535953
1509542508122,1509591600174,215,2017-11-01 09:21:48,2017-11-01 23:00:00,13.636681111123826
1509632677488,1509678000136,215,2017-11-02 10:24:37,2017-11-02 23:00:00,12.589624444444974
1509717844234,1509764400029,215,2017-11-03 10:04:04,2017-11-03 23:00:00,12.93216527779897
1509802747236,1509850800007,215,2017-11-04 09:39:07,2017-11-04 23:00:00,13.347991944419013
1509898114353,1509937200227,215,2017-11-05 11:08:34,2017-11-05 22:00:00,10.857187222242356
1510064499400,1510113600124,215,2017-11-07 09:21:39,2017-11-07 23:00:00,13.639089999993642
1510150985852,1510200000009,215,2017-11-08 09:23:05,2017-11-08 23:00:00,13.615043611129124
1510236118001,1510286400229,215,2017-11-09 09:01:58,2017-11-09 23:00:00,13.96728555560112
1509135436732,1509165000170,216,2017-10-27 16:17:16,2017-10-28 00:30:00,8.212066111101045
1509208703507,1509251400083,216,2017-10-28 12:38:23,2017-10-29 00:30:00,11.860159999993112
1509287495818,1509330121109,216,2017-10-29 10:31:35,2017-10-29 22:22:01,11.840358611080381
1509377464942,1509424200101,216,2017-10-30 11:31:04,2017-10-31 00:30:00,12.981988611155087
1509458994869,1509508957709,216,2017-10-31 10:09:54,2017-11-01 00:02:37,13.878566666709052
1509546668905,1509591931668,216,2017-11-01 10:31:08,2017-11-01 23:05:31,12.572989722225401
1509633098870,1509678595648,216,2017-11-02 10:31:38,2017-11-02 23:09:55,12.637993888921208
1509717376418,1509769800091,216,2017-11-03 09:56:16,2017-11-04 00:30:00,14.56213138891591
1509823381271,1509856028789,216,2017-11-04 15:23:01,2017-11-05 00:27:08,9.068755000034969
1509994032467,1510025184622,216,2017-11-06 13:47:12,2017-11-06 22:26:24,8.653376388880941
1510066832121,1510116723367,216,2017-11-07 10:00:32,2017-11-07 23:52:03,13.85867944445875
1510164840670,1510198042169,216,2017-11-08 13:14:00,2017-11-08 22:27:22,9.222638611065017
1510249623095,1510280620662,216,2017-11-09 12:47:03,2017-11-09 21:23:40,8.610435277753407
1509391707660,1509411600010,217,2017-10-30 15:28:27,2017-10-30 21:00:00,5.5256527777512865
1509458426812,1509498000050,217,2017-10-31 10:00:26,2017-10-31 21:00:00,10.992566111087799
1509543060794,1509584400002,217,2017-11-01 09:31:00,2017-11-01 21:00:00,11.483113333384196
1509628709985,1509669043113,217,2017-11-02 09:18:29,2017-11-02 20:30:43,11.203646666672494
1509712442144,1509754190200,217,2017-11-03 08:34:02,2017-11-03 20:09:50,11.596682222220632
1509805625776,1509843600054,217,2017-11-04 10:27:05,2017-11-04 21:00:00,10.548410555521647
1509890552870,1509930000002,217,2017-11-05 09:02:32,2017-11-05 20:00:00,10.957536666724417
1509982267033,1510017042735,217,2017-11-06 10:31:07,2017-11-06 20:10:42,9.659917222195201
1510072202795,1510106400042,217,2017-11-07 11:30:02,2017-11-07 21:00:00,9.49923527777195
1510158601822,1510192800104,217,2017-11-08 11:30:01,2017-11-08 21:00:00,9.499522777795791
1510254108477,1510279200058,217,2017-11-09 14:01:48,2017-11-09 21:00:00,6.969883611136012
1510329628984,1510358455720,217,2017-11-10 11:00:28,2017-11-10 19:00:55,8.007426666683621
1509732659521,1509760800471,218,2017-11-03 14:10:59,2017-11-03 22:00:00,7.816930555568801
1509796820835,1509847200058,218,2017-11-04 08:00:20,2017-11-04 22:00:00,13.994228611124887
1509890149574,1509933600115,218,2017-11-05 08:55:49,2017-11-05 21:00:00,12.06959472225772
1509973909022,1510023600129,218,2017-11-06 08:11:49,2017-11-06 22:00:00,13.80308527774281
1510061748607,1510110000056,218,2017-11-07 08:35:48,2017-11-07 22:00:00,13.403180277744928
1510149533098,1510196069098,218,2017-11-08 08:58:53,2017-11-08 21:54:29,12.926666666666666
1510238419429,1510279556479,218,2017-11-09 09:40:19,2017-11-09 21:05:56,11.426958333386315
1510324235782,1510369200103,218,2017-11-10 09:30:35,2017-11-10 22:00:00,12.49008916662799
1510415152235,1510455600058,218,2017-11-11 10:45:52,2017-11-11 22:00:00,11.235506388942401
1510499056382,1510539765522,218,2017-11-12 10:04:16,2017-11-12 21:22:45,11.308094444473584
1510583536177,1510628432770,218,2017-11-13 09:32:16,2017-11-13 22:00:32,12.47127583331532
1510665950991,1510714800154,218,2017-11-14 08:25:50,2017-11-14 22:00:00,13.569211944474114
1510757927964,1510801200192,218,2017-11-15 09:58:47,2017-11-15 22:00:00,12.02006333331267
1510844566578,1510887600110,218,2017-11-16 10:02:46,2017-11-16 22:00:00,11.953758888840675
1510596136365,1510626798091,219,2017-11-13 13:02:16,2017-11-13 21:33:18,8.517146111130714
1510667297602,1510709018084,219,2017-11-14 08:48:17,2017-11-14 20:23:38,11.589022777809037
1510754684515,1510797941503,219,2017-11-15 09:04:44,2017-11-15 21:05:41,12.015829999976688
1510840455652,1510872710119,219,2017-11-16 08:54:15,2017-11-16 17:51:50,8.959574166668785
1510931047250,1510973640081,219,2017-11-17 10:04:07,2017-11-17 21:54:00,11.831341944469346
1511016030228,1511057943699,219,2017-11-18 09:40:30,2017-11-18 21:19:03,11.642630833321148
1511098281974,1511144396900,219,2017-11-19 08:31:21,2017-11-19 21:19:56,12.809701666699516
1511186874549,1511222827566,219,2017-11-20 09:07:54,2017-11-20 19:07:07,9.98694916665554
1511272016793,1511316155541,219,2017-11-21 08:46:56,2017-11-21 21:02:35,12.260763333307372
1511361706002,1511399307715,219,2017-11-22 09:41:46,2017-11-22 20:08:27,10.444920277727975
1511449205864,1511489672163,219,2017-11-23 10:00:05,2017-11-23 21:14:32,11.240638611118
1511531515218,1511575950593,219,2017-11-24 08:51:55,2017-11-24 21:12:30,12.343159722222222
1511618693174,1511662571519,219,2017-11-25 09:04:53,2017-11-25 21:16:11,12.188429166674615
1511707535902,1511744977035,219,2017-11-26 09:45:35,2017-11-26 20:09:37,10.40031472225984
1511877008709,1511924485965,220,2017-11-28 08:50:08,2017-11-28 22:01:25,13.188126666612096
1511960855130,1512003928719,220,2017-11-29 08:07:35,2017-11-29 20:05:28,11.964885833329625
1511811803237,1511838000043,221,2017-11-27 14:43:23,2017-11-27 22:00:00,7.276890555553966
1511888193562,1511924400004,221,2017-11-28 11:56:33,2017-11-28 22:00:00,10.057344999975628
1511990506847,1512010800002,221,2017-11-29 16:21:46,2017-11-29 22:00:00,5.6369875000582805
1512053374518,1512099747332,221,2017-11-30 09:49:34,2017-11-30 22:42:27,12.88133722225825
1512415649351,1512446400012,222,2017-12-04 14:27:29,2017-12-04 23:00:00,8.541850277781487
1512487607509,1512532800005,222,2017-12-05 10:26:47,2017-12-05 23:00:00,12.553471111125416
1523037065129,1523067231699,228,2018-04-06 13:51:05,2018-04-06 22:13:51,8.379602777759233
1523105832903,1523154677466,228,2018-04-07 08:57:12,2018-04-07 22:31:17,13.5679341666566
1523189188370,1523239526716,228,2018-04-08 08:06:28,2018-04-08 22:05:26,13.98287388894293
1523273435946,1523323663095,228,2018-04-09 07:30:35,2018-04-09 21:27:43,13.95198583331373
1523365294764,1523415600014,228,2018-04-10 09:01:34,2018-04-10 23:00:00,13.973680555555555
1523631951721,1523674092444,229,2018-04-13 11:05:51,2018-04-13 22:48:12,11.705756388902664
1524053108393,1524106800016,229,2018-04-18 08:05:08,2018-04-18 23:00:00,14.914339722262488
1524142806435,1524193200178,229,2018-04-19 09:00:06,2018-04-19 23:00:00,13.998261944452922
1529331239784,1529366319058,230,2018-06-18 10:13:59,2018-06-18 19:58:39,9.744242777824402
1529403426433,1529448984193,230,2018-06-19 06:17:06,2018-06-19 18:56:24,12.654933333330684
1529492477719,1529538371565,230,2018-06-20 07:01:17,2018-06-20 19:46:11,12.74829055554337
1529577735022,1529620806140,230,2018-06-21 06:42:15,2018-06-21 18:40:06,11.964199444452921
